event_id,event_ts,event_date,user_id,session_id,event_type,product_id,category,device_type,traffic_source,region,order_id,quantity,unit_price,revenue,is_new_user
E002286,2026-02-14 18:11:00,2026-02-14,U0199,S00579,view_item,FAS-080,fashion,mobile,ads,Казань,,0,2649,0,1
E002287,2026-02-14 18:14:00,2026-02-14,U0199,S00579,view_item,HOM-187,home,mobile,ads,Казань,,0,3364,0,1
E002288,2026-02-17 14:55:00,2026-02-17,U0199,S00580,visit,,,desktop,direct,Казань,,0,0,0,0
E002289,2026-02-17 14:59:00,2026-02-17,U0199,S00580,view_item,SPO-094,sports,desktop,direct,Казань,,0,2119,0,0
E002290,2026-02-17 15:00:00,2026-02-17,U0199,S00580,view_item,KID-130,kids,desktop,direct,Казань,,0,1387,0,0
E002291,2026-02-17 15:05:00,2026-02-17,U0199,S00580,view_item,SPO-138,sports,desktop,direct,Казань,,0,3073,0,0
E002292,2026-03-04 18:10:00,2026-03-04,U0199,S00581,visit,,,mobile,organic,Казань,,0,0,0,0
E002293,2026-03-04 18:14:00,2026-03-04,U0199,S00581,view_item,FAS-184,fashion,mobile,organic,Казань,,0,4718,0,0
E002294,2026-03-04 18:19:00,2026-03-04,U0199,S00581,view_item,FAS-072,fashion,mobile,organic,Казань,,0,1770,0,0
E002295,2026-03-04 18:25:00,2026-03-04,U0199,S00581,view_item,SPO-017,sports,mobile,organic,Казань,,0,3863,0,0
E002296,2026-03-04 18:26:00,2026-03-04,U0199,S00581,add_to_cart,FAS-184,fashion,mobile,organic,Казань,,1,4718,0,0
E002297,2026-03-04 18:31:00,2026-03-04,U0199,S00581,checkout,FAS-184,fashion,mobile,organic,Казань,,1,4718,0,0
E002298,2026-03-04 18:32:00,2026-03-04,U0199,S00581,purchase,FAS-184,fashion,mobile,organic,Казань,O00108,1,4718,4718,0
E002299,2026-03-06 13:33:00,2026-03-06,U0199,S00582,visit,,,desktop,ads,Казань,,0,0,0,0
E002300,2026-03-06 13:35:00,2026-03-06,U0199,S00582,view_item,BEA-122,beauty,desktop,ads,Казань,,0,1220,0,0
E002301,2026-03-09 15:11:00,2026-03-09,U0199,S00583,visit,,,mobile,ads,Казань,,0,0,0,0
E002302,2026-03-09 15:13:00,2026-03-09,U0199,S00583,view_item,HOM-114,home,mobile,ads,Казань,,0,4650,0,0
E002303,2026-03-09 15:19:00,2026-03-09,U0199,S00583,view_item,HOM-117,home,mobile,ads,Казань,,0,1238,0,0
E002304,2026-03-06 15:32:00,2026-03-06,U0200,S00584,visit,,,desktop,ads,Санкт-Петербург,,0,0,0,1
E002305,2026-03-06 15:36:00,2026-03-06,U0200,S00584,view_item,FAS-174,fashion,desktop,ads,Санкт-Петербург,,0,5774,0,1
E002306,2026-03-06 15:42:00,2026-03-06,U0200,S00584,add_to_cart,FAS-174,fashion,desktop,ads,Санкт-Петербург,,1,5774,0,1
E002307,2026-03-06 15:44:00,2026-03-06,U0200,S00584,checkout,FAS-174,fashion,desktop,ads,Санкт-Петербург,,1,5774,0,1
E002308,2026-01-09 20:27:00,2026-01-09,U0201,S00585,visit,,,mobile,direct,Москва,,0,0,0,1
E002309,2026-01-09 20:30:00,2026-01-09,U0201,S00585,view_item,FAS-028,fashion,mobile,direct,Москва,,0,2858,0,1
E002310,2026-01-09 20:35:00,2026-01-09,U0201,S00585,view_item,FAS-197,fashion,mobile,direct,Москва,,0,5492,0,1
E002311,2026-01-09 20:41:00,2026-01-09,U0201,S00585,view_item,FAS-157,fashion,mobile,direct,Москва,,0,2772,0,1
E002312,2026-01-09 20:43:00,2026-01-09,U0201,S00585,add_to_cart,FAS-197,fashion,mobile,direct,Москва,,2,5492,0,1
E002313,2026-02-08 09:59:00,2026-02-08,U0201,S00586,visit,,,mobile,social,Москва,,0,0,0,0
E002314,2026-02-08 10:07:00,2026-02-08,U0201,S00586,view_item,HOM-202,home,mobile,social,Москва,,0,8656,0,0
E002315,2026-02-08 10:10:00,2026-02-08,U0201,S00586,view_item,FAS-068,fashion,mobile,social,Москва,,0,5211,0,0
E002316,2026-02-08 10:13:00,2026-02-08,U0201,S00586,view_item,FAS-079,fashion,mobile,social,Москва,,0,3897,0,0
E002317,2026-02-08 10:19:00,2026-02-08,U0201,S00586,view_item,FAS-079,fashion,mobile,social,Москва,,0,4631,0,0
E002318,2026-03-05 10:11:00,2026-03-05,U0201,S00587,visit,,,tablet,ads,Москва,,0,0,0,0
E002319,2026-03-05 10:14:00,2026-03-05,U0201,S00587,view_item,KID-197,kids,tablet,ads,Москва,,0,3052,0,0
E002320,2026-03-05 10:20:00,2026-03-05,U0201,S00587,view_item,FAS-170,fashion,tablet,ads,Москва,,0,3084,0,0
E002321,2026-03-05 10:23:00,2026-03-05,U0201,S00587,add_to_cart,KID-197,kids,tablet,ads,Москва,,2,3052,0,0
E002322,2026-03-05 10:26:00,2026-03-05,U0201,S00587,checkout,KID-197,kids,tablet,ads,Москва,,2,3052,0,0
E002323,2026-03-05 10:32:00,2026-03-05,U0201,S00587,purchase,KID-197,kids,tablet,ads,Москва,O00109,2,3052,6104,0
E002324,2026-01-14 09:15:00,2026-01-14,U0202,S00588,visit,,,desktop,ads,Москва,,0,0,0,1
E002325,2026-01-14 09:16:00,2026-01-14,U0202,S00588,view_item,SPO-100,sports,desktop,ads,Москва,,0,9716,0,1
E002326,2026-01-14 09:21:00,2026-01-14,U0202,S00588,view_item,HOM-016,home,desktop,ads,Москва,,0,2877,0,1
E002327,2026-01-21 13:46:00,2026-01-21,U0202,S00589,visit,,,mobile,ads,Москва,,0,0,0,0
E002328,2026-01-21 13:48:00,2026-01-21,U0202,S00589,view_item,FAS-199,fashion,mobile,ads,Москва,,0,4643,0,0
E002329,2026-01-21 13:50:00,2026-01-21,U0202,S00589,view_item,HOM-147,home,mobile,ads,Москва,,0,4727,0,0
E002330,2026-02-26 21:17:00,2026-02-26,U0202,S00590,visit,,,desktop,social,Москва,,0,0,0,0
E002331,2026-02-26 21:22:00,2026-02-26,U0202,S00590,view_item,HOM-036,home,desktop,social,Москва,,0,2515,0,0
E002332,2026-02-26 21:28:00,2026-02-26,U0202,S00590,view_item,HOM-081,home,desktop,social,Москва,,0,7762,0,0
E002333,2026-02-26 21:32:00,2026-02-26,U0202,S00590,add_to_cart,HOM-036,home,desktop,social,Москва,,1,2515,0,0
E002334,2026-02-26 21:36:00,2026-02-26,U0202,S00590,checkout,HOM-036,home,desktop,social,Москва,,1,2515,0,0
E002335,2026-01-03 10:07:00,2026-01-03,U0203,S00591,visit,,,mobile,direct,Краснодар,,0,0,0,1
E002336,2026-01-03 10:13:00,2026-01-03,U0203,S00591,view_item,ELE-112,electronics,mobile,direct,Краснодар,,0,7728,0,1
E002337,2026-01-03 10:16:00,2026-01-03,U0203,S00591,view_item,SPO-126,sports,mobile,direct,Краснодар,,0,6482,0,1
E002338,2026-01-03 10:22:00,2026-01-03,U0203,S00591,view_item,ELE-020,electronics,mobile,direct,Краснодар,,0,24749,0,1
E002339,2026-01-03 10:27:00,2026-01-03,U0203,S00591,view_item,SPO-137,sports,mobile,direct,Краснодар,,0,4419,0,1
E002340,2026-02-02 17:47:00,2026-02-02,U0203,S00592,visit,,,desktop,direct,Краснодар,,0,0,0,0
E002341,2026-02-02 17:54:00,2026-02-02,U0203,S00592,view_item,SPO-120,sports,desktop,direct,Краснодар,,0,9684,0,0
E002342,2026-02-02 18:00:00,2026-02-02,U0203,S00592,view_item,ELE-085,electronics,desktop,direct,Краснодар,,0,8544,0,0
E002343,2026-02-02 18:05:00,2026-02-02,U0203,S00592,view_item,FAS-136,fashion,desktop,direct,Краснодар,,0,4837,0,0
E002344,2026-02-02 18:09:00,2026-02-02,U0203,S00592,add_to_cart,FAS-136,fashion,desktop,direct,Краснодар,,1,4837,0,0
E002345,2026-02-02 18:13:00,2026-02-02,U0203,S00592,checkout,FAS-136,fashion,desktop,direct,Краснодар,,1,4837,0,0
E002346,2026-02-02 18:15:00,2026-02-02,U0203,S00592,purchase,FAS-136,fashion,desktop,direct,Краснодар,O00110,1,4837,4837,0
E002347,2026-02-22 14:25:00,2026-02-22,U0203,S00593,visit,,,mobile,organic,Краснодар,,0,0,0,0
E002348,2026-02-22 14:31:00,2026-02-22,U0203,S00593,view_item,BEA-168,beauty,mobile,organic,Краснодар,,0,3188,0,0
E002349,2026-02-22 14:36:00,2026-02-22,U0203,S00593,view_item,KID-229,kids,mobile,organic,Краснодар,,0,7233,0,0
E002350,2026-03-04 20:03:00,2026-03-04,U0203,S00594,visit,,,mobile,organic,Краснодар,,0,0,0,0
E002351,2026-03-04 20:04:00,2026-03-04,U0203,S00594,view_item,SPO-139,sports,mobile,organic,Краснодар,,0,7898,0,0
E002352,2026-01-26 12:10:00,2026-01-26,U0204,S00595,visit,,,desktop,organic,Краснодар,,0,0,0,1
E002353,2026-01-26 12:12:00,2026-01-26,U0204,S00595,view_item,SPO-097,sports,desktop,organic,Краснодар,,0,2001,0,1
E002354,2026-01-26 12:18:00,2026-01-26,U0204,S00595,view_item,SPO-054,sports,desktop,organic,Краснодар,,0,7770,0,1
E002355,2026-01-26 12:22:00,2026-01-26,U0204,S00595,view_item,BEA-053,beauty,desktop,organic,Краснодар,,0,2074,0,1
E002356,2026-01-26 12:23:00,2026-01-26,U0204,S00595,view_item,ELE-045,electronics,desktop,organic,Краснодар,,0,24667,0,1
E002357,2026-01-26 12:29:00,2026-01-26,U0204,S00595,add_to_cart,SPO-097,sports,desktop,organic,Краснодар,,1,2001,0,1
E002358,2026-01-26 12:33:00,2026-01-26,U0204,S00595,checkout,SPO-097,sports,desktop,organic,Краснодар,,1,2001,0,1
E002359,2026-01-26 12:36:00,2026-01-26,U0204,S00595,purchase,SPO-097,sports,desktop,organic,Краснодар,O00111,1,2001,2001,1
E002360,2026-01-28 20:22:00,2026-01-28,U0204,S00596,visit,,,mobile,ads,Краснодар,,0,0,0,0
E002361,2026-01-28 20:28:00,2026-01-28,U0204,S00596,view_item,BEA-131,beauty,mobile,ads,Краснодар,,0,939,0,0
E002362,2026-02-24 12:14:00,2026-02-24,U0204,S00597,visit,,,tablet,ads,Краснодар,,0,0,0,0
E002363,2026-02-24 12:20:00,2026-02-24,U0204,S00597,view_item,KID-215,kids,tablet,ads,Краснодар,,0,1392,0,0
E002364,2026-02-24 12:26:00,2026-02-24,U0204,S00597,add_to_cart,KID-215,kids,tablet,ads,Краснодар,,1,1392,0,0
E002365,2026-02-05 19:41:00,2026-02-05,U0205,S00598,visit,,,mobile,direct,Краснодар,,0,0,0,1
E002366,2026-02-05 19:44:00,2026-02-05,U0205,S00598,view_item,HOM-033,home,mobile,direct,Краснодар,,0,3804,0,1
E002367,2026-02-05 19:48:00,2026-02-05,U0205,S00598,view_item,SPO-016,sports,mobile,direct,Краснодар,,0,12172,0,1
E002368,2026-02-05 19:54:00,2026-02-05,U0205,S00598,view_item,HOM-096,home,mobile,direct,Краснодар,,0,8655,0,1
E002369,2026-02-05 19:58:00,2026-02-05,U0205,S00598,add_to_cart,HOM-033,home,mobile,direct,Краснодар,,1,3804,0,1
E002370,2026-01-04 15:13:00,2026-01-04,U0206,S00599,visit,,,desktop,ads,Екатеринбург,,0,0,0,1
E002371,2026-01-04 15:14:00,2026-01-04,U0206,S00599,view_item,SPO-085,sports,desktop,ads,Екатеринбург,,0,2141,0,1
E002372,2026-01-04 15:15:00,2026-01-04,U0206,S00599,view_item,SPO-037,sports,desktop,ads,Екатеринбург,,0,8217,0,1
E002373,2026-01-04 15:19:00,2026-01-04,U0206,S00599,add_to_cart,SPO-085,sports,desktop,ads,Екатеринбург,,1,2141,0,1
E002374,2026-01-04 15:21:00,2026-01-04,U0206,S00599,checkout,SPO-085,sports,desktop,ads,Екатеринбург,,1,2141,0,1
E002375,2026-01-04 15:22:00,2026-01-04,U0206,S00599,purchase,SPO-085,sports,desktop,ads,Екатеринбург,O00112,1,2141,2034,1
E002376,2026-01-15 20:10:00,2026-01-15,U0206,S00600,visit,,,mobile,ads,Екатеринбург,,0,0,0,0
E002377,2026-01-15 20:18:00,2026-01-15,U0206,S00600,view_item,ELE-155,electronics,mobile,ads,Екатеринбург,,0,26870,0,0
E002378,2026-01-15 20:22:00,2026-01-15,U0206,S00600,view_item,BEA-232,beauty,mobile,ads,Екатеринбург,,0,1471,0,0
E002379,2026-01-15 20:28:00,2026-01-15,U0206,S00600,view_item,BEA-158,beauty,mobile,ads,Екатеринбург,,0,3362,0,0
E002380,2026-01-24 13:56:00,2026-01-24,U0206,S00601,visit,,,mobile,direct,Екатеринбург,,0,0,0,0
E002381,2026-01-24 13:59:00,2026-01-24,U0206,S00601,view_item,SPO-037,sports,mobile,direct,Екатеринбург,,0,5537,0,0
E002382,2026-02-09 14:40:00,2026-02-09,U0206,S00602,visit,,,mobile,ads,Екатеринбург,,0,0,0,0
E002383,2026-02-09 14:45:00,2026-02-09,U0206,S00602,view_item,FAS-169,fashion,mobile,ads,Екатеринбург,,0,3477,0,0
E002384,2026-02-24 13:42:00,2026-02-24,U0207,S00603,visit,,,desktop,organic,Москва,,0,0,0,1
E002385,2026-02-24 13:49:00,2026-02-24,U0207,S00603,view_item,HOM-204,home,desktop,organic,Москва,,0,4877,0,1
E002386,2026-02-24 13:50:00,2026-02-24,U0207,S00603,view_item,ELE-009,electronics,desktop,organic,Москва,,0,14016,0,1
E002387,2026-02-24 13:53:00,2026-02-24,U0207,S00603,view_item,ELE-124,electronics,desktop,organic,Москва,,0,23728,0,1
E002388,2026-02-05 18:49:00,2026-02-05,U0208,S00604,visit,,,desktop,ads,Казань,,0,0,0,1
E002389,2026-02-05 18:57:00,2026-02-05,U0208,S00604,view_item,SPO-117,sports,desktop,ads,Казань,,0,3287,0,1
E002390,2026-02-05 19:00:00,2026-02-05,U0208,S00604,add_to_cart,SPO-117,sports,desktop,ads,Казань,,1,3287,0,1
E002391,2026-02-21 15:13:00,2026-02-21,U0208,S00605,visit,,,mobile,organic,Казань,,0,0,0,0
E002392,2026-02-21 15:15:00,2026-02-21,U0208,S00605,view_item,ELE-183,electronics,mobile,organic,Казань,,0,15887,0,0
E002393,2026-02-21 15:18:00,2026-02-21,U0208,S00605,view_item,FAS-112,fashion,mobile,organic,Казань,,0,5967,0,0
E002394,2026-02-28 17:16:00,2026-02-28,U0208,S00606,visit,,,tablet,direct,Казань,,0,0,0,0
E002395,2026-02-28 17:20:00,2026-02-28,U0208,S00606,view_item,SPO-051,sports,tablet,direct,Казань,,0,7682,0,0
E002396,2026-03-07 22:21:00,2026-03-07,U0208,S00607,visit,,,mobile,ads,Казань,,0,0,0,0
E002397,2026-03-07 22:24:00,2026-03-07,U0208,S00607,view_item,FAS-026,fashion,mobile,ads,Казань,,0,6580,0,0
E002398,2026-03-07 22:30:00,2026-03-07,U0208,S00607,view_item,SPO-058,sports,mobile,ads,Казань,,0,4207,0,0
E002399,2026-03-07 22:35:00,2026-03-07,U0208,S00607,view_item,BEA-052,beauty,mobile,ads,Казань,,0,1548,0,0
E002400,2026-03-07 22:39:00,2026-03-07,U0208,S00607,view_item,FAS-231,fashion,mobile,ads,Казань,,0,5677,0,0
E002401,2026-03-11 15:07:00,2026-03-11,U0208,S00608,visit,,,mobile,email,Казань,,0,0,0,0
E002402,2026-03-11 15:12:00,2026-03-11,U0208,S00608,view_item,FAS-188,fashion,mobile,email,Казань,,0,6274,0,0
E002403,2026-03-03 21:10:00,2026-03-03,U0209,S00609,visit,,,desktop,email,Санкт-Петербург,,0,0,0,1
E002404,2026-03-03 21:14:00,2026-03-03,U0209,S00609,view_item,FAS-041,fashion,desktop,email,Санкт-Петербург,,0,6451,0,1
E002405,2026-03-03 21:19:00,2026-03-03,U0209,S00609,view_item,FAS-214,fashion,desktop,email,Санкт-Петербург,,0,3797,0,1
E002406,2026-03-03 21:22:00,2026-03-03,U0209,S00609,view_item,ELE-103,electronics,desktop,email,Санкт-Петербург,,0,10774,0,1
E002407,2026-03-03 21:27:00,2026-03-03,U0209,S00609,view_item,KID-039,kids,desktop,email,Санкт-Петербург,,0,2596,0,1
E002408,2026-01-16 16:19:00,2026-01-16,U0210,S00610,visit,,,desktop,social,Екатеринбург,,0,0,0,1
E002409,2026-01-16 16:23:00,2026-01-16,U0210,S00610,view_item,HOM-077,home,desktop,social,Екатеринбург,,0,3421,0,1
E002410,2026-01-16 16:28:00,2026-01-16,U0210,S00610,view_item,BEA-019,beauty,desktop,social,Екатеринбург,,0,1955,0,1
E002411,2026-01-22 22:45:00,2026-01-22,U0211,S00611,visit,,,desktop,email,Краснодар,,0,0,0,1
E002412,2026-01-22 22:49:00,2026-01-22,U0211,S00611,view_item,BEA-023,beauty,desktop,email,Краснодар,,0,3147,0,1
E002413,2026-01-22 22:52:00,2026-01-22,U0211,S00611,view_item,FAS-218,fashion,desktop,email,Краснодар,,0,6660,0,1
E002414,2026-01-22 22:58:00,2026-01-22,U0211,S00611,view_item,KID-108,kids,desktop,email,Краснодар,,0,1345,0,1
E002415,2026-03-01 14:37:00,2026-03-01,U0211,S00612,visit,,,desktop,direct,Краснодар,,0,0,0,0
E002416,2026-03-01 14:42:00,2026-03-01,U0211,S00612,view_item,KID-022,kids,desktop,direct,Краснодар,,0,914,0,0
E002417,2026-01-14 20:52:00,2026-01-14,U0212,S00613,visit,,,mobile,email,Москва,,0,0,0,1
E002418,2026-01-14 20:59:00,2026-01-14,U0212,S00613,view_item,HOM-223,home,mobile,email,Москва,,0,7499,0,1
E002419,2026-01-14 21:00:00,2026-01-14,U0212,S00613,view_item,HOM-204,home,mobile,email,Москва,,0,2977,0,1
E002420,2026-01-14 21:01:00,2026-01-14,U0212,S00613,view_item,KID-062,kids,mobile,email,Москва,,0,3972,0,1
E002421,2026-01-14 21:07:00,2026-01-14,U0212,S00613,add_to_cart,KID-062,kids,mobile,email,Москва,,1,3972,0,1
E002422,2026-01-14 21:08:00,2026-01-14,U0212,S00613,checkout,KID-062,kids,mobile,email,Москва,,1,3972,0,1
E002423,2026-02-25 18:17:00,2026-02-25,U0212,S00614,visit,,,mobile,social,Москва,,0,0,0,0
E002424,2026-02-25 18:24:00,2026-02-25,U0212,S00614,view_item,HOM-007,home,mobile,social,Москва,,0,5008,0,0
E002425,2026-02-25 18:25:00,2026-02-25,U0212,S00614,view_item,HOM-085,home,mobile,social,Москва,,0,2900,0,0
E002426,2026-02-25 18:29:00,2026-02-25,U0212,S00614,view_item,SPO-187,sports,mobile,social,Москва,,0,9744,0,0
E002427,2026-02-25 18:32:00,2026-02-25,U0212,S00614,view_item,FAS-175,fashion,mobile,social,Москва,,0,3849,0,0
E002428,2026-02-28 19:40:00,2026-02-28,U0213,S00615,visit,,,desktop,organic,Новосибирск,,0,0,0,1
E002429,2026-02-28 19:46:00,2026-02-28,U0213,S00615,view_item,SPO-193,sports,desktop,organic,Новосибирск,,0,7773,0,1
E002430,2026-01-30 13:53:00,2026-01-30,U0214,S00616,visit,,,desktop,ads,Санкт-Петербург,,0,0,0,1
E002431,2026-01-30 14:00:00,2026-01-30,U0214,S00616,view_item,FAS-128,fashion,desktop,ads,Санкт-Петербург,,0,6252,0,1
E002432,2026-01-30 14:04:00,2026-01-30,U0214,S00616,add_to_cart,FAS-128,fashion,desktop,ads,Санкт-Петербург,,1,6252,0,1
E002433,2026-01-30 14:07:00,2026-01-30,U0214,S00616,checkout,FAS-128,fashion,desktop,ads,Санкт-Петербург,,1,6252,0,1
E002434,2026-03-10 19:51:00,2026-03-10,U0214,S00617,visit,,,tablet,email,Санкт-Петербург,,0,0,0,0
E002435,2026-03-10 19:53:00,2026-03-10,U0214,S00617,view_item,FAS-080,fashion,tablet,email,Санкт-Петербург,,0,5399,0,0
E002436,2026-01-10 11:05:00,2026-01-10,U0215,S00618,visit,,,desktop,direct,Екатеринбург,,0,0,0,1
E002437,2026-01-10 11:08:00,2026-01-10,U0215,S00618,view_item,HOM-137,home,desktop,direct,Екатеринбург,,0,7274,0,1
E002438,2026-01-10 11:12:00,2026-01-10,U0215,S00618,view_item,ELE-189,electronics,desktop,direct,Екатеринбург,,0,16589,0,1
E002439,2026-01-10 11:13:00,2026-01-10,U0215,S00618,view_item,FAS-058,fashion,desktop,direct,Екатеринбург,,0,4899,0,1
E002440,2026-01-10 11:15:00,2026-01-10,U0215,S00618,add_to_cart,FAS-058,fashion,desktop,direct,Екатеринбург,,3,4899,0,1
E002441,2026-01-10 11:16:00,2026-01-10,U0215,S00618,checkout,FAS-058,fashion,desktop,direct,Екатеринбург,,3,4899,0,1
E002442,2026-01-12 19:38:00,2026-01-12,U0215,S00619,visit,,,mobile,organic,Екатеринбург,,0,0,0,0
E002443,2026-01-12 19:42:00,2026-01-12,U0215,S00619,view_item,ELE-076,electronics,mobile,organic,Екатеринбург,,0,15333,0,0
E002444,2026-01-12 19:47:00,2026-01-12,U0215,S00619,view_item,BEA-113,beauty,mobile,organic,Екатеринбург,,0,2214,0,0
E002445,2026-02-20 17:44:00,2026-02-20,U0215,S00620,visit,,,mobile,direct,Екатеринбург,,0,0,0,0
E002446,2026-02-20 17:51:00,2026-02-20,U0215,S00620,view_item,SPO-181,sports,mobile,direct,Екатеринбург,,0,8063,0,0
E002447,2026-02-20 17:54:00,2026-02-20,U0215,S00620,view_item,BEA-094,beauty,mobile,direct,Екатеринбург,,0,1405,0,0
E002448,2026-02-01 20:34:00,2026-02-01,U0216,S00621,visit,,,mobile,social,Новосибирск,,0,0,0,1
E002449,2026-02-01 20:42:00,2026-02-01,U0216,S00621,view_item,BEA-027,beauty,mobile,social,Новосибирск,,0,2939,0,1
E002450,2026-02-01 20:45:00,2026-02-01,U0216,S00621,view_item,HOM-166,home,mobile,social,Новосибирск,,0,5096,0,1
E002451,2026-02-01 20:50:00,2026-02-01,U0216,S00621,view_item,SPO-118,sports,mobile,social,Новосибирск,,0,12148,0,1
E002452,2026-02-01 20:55:00,2026-02-01,U0216,S00621,view_item,BEA-044,beauty,mobile,social,Новосибирск,,0,517,0,1
E002453,2026-01-19 09:43:00,2026-01-19,U0217,S00622,visit,,,desktop,direct,Новосибирск,,0,0,0,1
E002454,2026-01-19 09:51:00,2026-01-19,U0217,S00622,view_item,BEA-196,beauty,desktop,direct,Новосибирск,,0,1039,0,1
E002455,2026-01-19 09:53:00,2026-01-19,U0217,S00622,view_item,HOM-080,home,desktop,direct,Новосибирск,,0,6396,0,1
E002456,2026-01-19 09:58:00,2026-01-19,U0217,S00622,view_item,SPO-131,sports,desktop,direct,Новосибирск,,0,8288,0,1
E002457,2026-02-05 17:16:00,2026-02-05,U0217,S00623,visit,,,tablet,direct,Новосибирск,,0,0,0,0
E002458,2026-02-05 17:22:00,2026-02-05,U0217,S00623,view_item,HOM-199,home,tablet,direct,Новосибирск,,0,2508,0,0
E002459,2026-02-15 09:46:00,2026-02-15,U0217,S00624,visit,,,mobile,email,Новосибирск,,0,0,0,0
E002460,2026-02-15 09:49:00,2026-02-15,U0217,S00624,view_item,SPO-008,sports,mobile,email,Новосибирск,,0,10309,0,0
E002461,2026-02-15 09:52:00,2026-02-15,U0217,S00624,view_item,ELE-104,electronics,mobile,email,Новосибирск,,0,26547,0,0
E002462,2026-02-13 10:06:00,2026-02-13,U0218,S00625,visit,,,mobile,ads,Екатеринбург,,0,0,0,1
E002463,2026-02-13 10:11:00,2026-02-13,U0218,S00625,view_item,BEA-048,beauty,mobile,ads,Екатеринбург,,0,1526,0,1
E002464,2026-02-13 10:13:00,2026-02-13,U0218,S00625,view_item,FAS-166,fashion,mobile,ads,Екатеринбург,,0,6135,0,1
E002465,2026-03-02 10:54:00,2026-03-02,U0218,S00626,visit,,,mobile,organic,Екатеринбург,,0,0,0,0
E002466,2026-03-02 10:55:00,2026-03-02,U0218,S00626,view_item,HOM-025,home,mobile,organic,Екатеринбург,,0,3961,0,0
E002467,2026-03-02 11:00:00,2026-03-02,U0218,S00626,view_item,ELE-084,electronics,mobile,organic,Екатеринбург,,0,19177,0,0
E002468,2026-03-02 11:05:00,2026-03-02,U0218,S00626,view_item,HOM-220,home,mobile,organic,Екатеринбург,,0,2559,0,0
E002469,2026-03-02 11:07:00,2026-03-02,U0218,S00626,view_item,HOM-128,home,mobile,organic,Екатеринбург,,0,4402,0,0
E002470,2026-01-05 22:34:00,2026-01-05,U0219,S00627,visit,,,desktop,direct,Москва,,0,0,0,1
E002471,2026-01-05 22:39:00,2026-01-05,U0219,S00627,view_item,KID-028,kids,desktop,direct,Москва,,0,3909,0,1
E002472,2026-01-23 16:09:00,2026-01-23,U0219,S00628,visit,,,mobile,ads,Москва,,0,0,0,0
E002473,2026-01-23 16:15:00,2026-01-23,U0219,S00628,view_item,KID-238,kids,mobile,ads,Москва,,0,6533,0,0
E002474,2026-01-23 16:19:00,2026-01-23,U0219,S00628,view_item,SPO-030,sports,mobile,ads,Москва,,0,10653,0,0
E002475,2026-01-23 16:21:00,2026-01-23,U0219,S00628,view_item,FAS-062,fashion,mobile,ads,Москва,,0,5013,0,0
E002476,2026-01-23 16:25:00,2026-01-23,U0219,S00628,view_item,ELE-016,electronics,mobile,ads,Москва,,0,23505,0,0
E002477,2026-02-17 17:11:00,2026-02-17,U0219,S00629,visit,,,desktop,organic,Москва,,0,0,0,0
E002478,2026-02-17 17:18:00,2026-02-17,U0219,S00629,view_item,SPO-165,sports,desktop,organic,Москва,,0,4927,0,0
E002479,2026-02-17 17:20:00,2026-02-17,U0219,S00629,view_item,BEA-051,beauty,desktop,organic,Москва,,0,1750,0,0
E002480,2026-02-17 17:24:00,2026-02-17,U0219,S00629,view_item,BEA-097,beauty,desktop,organic,Москва,,0,773,0,0
E002481,2026-02-17 17:28:00,2026-02-17,U0219,S00629,view_item,ELE-144,electronics,desktop,organic,Москва,,0,23196,0,0
E002482,2026-02-26 08:39:00,2026-02-26,U0219,S00630,visit,,,desktop,email,Москва,,0,0,0,0
E002483,2026-02-26 08:40:00,2026-02-26,U0219,S00630,view_item,FAS-023,fashion,desktop,email,Москва,,0,3720,0,0
E002484,2026-02-26 08:46:00,2026-02-26,U0219,S00630,view_item,KID-139,kids,desktop,email,Москва,,0,2362,0,0
E002485,2026-02-26 08:52:00,2026-02-26,U0219,S00630,view_item,ELE-008,electronics,desktop,email,Москва,,0,8276,0,0
E002486,2026-02-26 08:56:00,2026-02-26,U0219,S00630,add_to_cart,FAS-023,fashion,desktop,email,Москва,,1,3720,0,0
E002487,2026-02-26 09:00:00,2026-02-26,U0219,S00630,checkout,FAS-023,fashion,desktop,email,Москва,,1,3720,0,0
E002488,2026-02-26 09:05:00,2026-02-26,U0219,S00630,purchase,FAS-023,fashion,desktop,email,Москва,O00113,1,3720,3348,0
E002489,2026-02-26 19:54:00,2026-02-26,U0219,S00631,visit,,,desktop,ads,Москва,,0,0,0,0
E002490,2026-02-26 19:56:00,2026-02-26,U0219,S00631,view_item,BEA-048,beauty,desktop,ads,Москва,,0,1400,0,0
E002491,2026-02-26 19:57:00,2026-02-26,U0219,S00631,view_item,HOM-127,home,desktop,ads,Москва,,0,4849,0,0
E002492,2026-02-26 20:02:00,2026-02-26,U0219,S00631,view_item,ELE-237,electronics,desktop,ads,Москва,,0,18881,0,0
E002493,2026-02-26 20:08:00,2026-02-26,U0219,S00631,view_item,ELE-075,electronics,desktop,ads,Москва,,0,6712,0,0
E002494,2026-01-19 17:15:00,2026-01-19,U0220,S00632,visit,,,desktop,email,Екатеринбург,,0,0,0,1
E002495,2026-01-19 17:20:00,2026-01-19,U0220,S00632,view_item,BEA-003,beauty,desktop,email,Екатеринбург,,0,2276,0,1
E002496,2026-01-30 13:58:00,2026-01-30,U0220,S00633,visit,,,desktop,organic,Екатеринбург,,0,0,0,0
